experiment_mode,delta,seed,EKF_ARMSE,SR_EKF_ARMSE,IDEKF_ARMSE,EKF_minus_IDEKF,SR_EKF_minus_IDEKF,IDEKF_beats_EKF,IDEKF_beats_SR_EKF
fixed_horizon,0.2,1180,2.357448865956491,2.4501403282416168,5.752242449399228,-3.3947935834427367,-3.302102121157611,0,0
fixed_horizon,0.2,1181,2.8063147346828528,3.0047491876401398,3.329670221026546,-0.5233554863436933,-0.3249210333864063,0,0
fixed_horizon,0.2,1182,1.5353211715275845,1.5467748417641574,2.548785964956221,-1.0134647934286363,-1.0020111231920634,0,0
fixed_horizon,0.2,1183,2.457420828251776,2.394526968105043,1.3399350468124716,1.1174857814393044,1.0545919212925716,1,1
fixed_horizon,0.2,1184,2.5971904061757463,2.4296351973354517,3.156766034548979,-0.5595756283732327,-0.7271308372135272,0,0
fixed_horizon,0.2,1185,2.5663958686734656,2.9351547426585904,3.293489645893068,-0.7270937772196024,-0.3583349032344776,0,0
fixed_horizon,0.2,1186,2.177678538235979,2.4521285851216232,5.372002597233757,-3.1943240589977777,-2.9198740121121336,0,0
fixed_horizon,0.2,1187,2.772830627129812,2.2862648805760752,2.720266015348608,0.052564611781204196,-0.43400113477253255,1,0
fixed_horizon,0.2,1188,4.273106926519189,4.19289923298023,3.135683993910983,1.1374229326082057,1.0572152390692473,1,1
fixed_horizon,0.2,1189,1.3743284171382735,1.4448603123017192,1.9111186739803208,-0.5367902568420473,-0.4662583616786016,0,0
fixed_horizon,0.2,1190,2.535055403025221,1.079302988777451,1.755227689298318,0.779827713726903,-0.6759247005208671,1,0
fixed_horizon,0.2,1191,1.851035605594346,2.072275330755966,1.5754671243540816,0.27556848124026434,0.4968082064018844,1,1
fixed_horizon,0.2,1192,3.4641894736893817,3.464189473697603,3.773297481504117,-0.30910800781473524,-0.3091080078065138,0,0
fixed_horizon,0.2,1193,2.901711447723311,2.9688417180696343,2.481917335661353,0.41979411206195794,0.4869243824082812,1,1
fixed_horizon,0.2,1194,3.763278839514228,3.3747254690521267,4.708719011843021,-0.9454401723287931,-1.3339935427908944,0,0
fixed_horizon,0.2,1195,2.1467776152632463,3.1592324480418714,2.4073899714644154,-0.26061235620116907,0.7518424765774561,0,1
fixed_horizon,0.2,1196,1.3186260131996952,2.9236323799121973,2.6554134933246254,-1.3367874801249302,0.26821888658757187,0,1
fixed_horizon,0.2,1197,3.5511026943271644,4.358127557386441,3.7021962221970037,-0.15109352786983932,0.6559313351894369,0,1
fixed_horizon,0.2,1198,2.3470401955682147,1.740682763095154,3.8530002221217563,-1.5059600265535416,-2.1123174590266025,0,0
fixed_horizon,0.2,1199,2.017135806586321,1.8004879908991442,1.9781333577572473,0.039002448829073666,-0.17764536685810306,1,0
fixed_horizon,0.2,1200,3.1941088078825026,3.4666776740593157,1.7035057648896375,1.4906030429928652,1.7631719091696783,1,1
fixed_horizon,0.7,1001,2.7012411934324163,2.7012418783390335,2.739900684313379,-0.038659490880962544,-0.038658805974345345,0,0
fixed_horizon,0.7,1002,8.322432134479765,8.322432134527954,7.332295013663546,0.9901371208162191,0.9901371208644081,1,1
fixed_horizon,0.7,1003,2.2350792522402427,2.2508682764397747,2.21097255212765,0.024106700112592527,0.039895724312124514,1,1
fixed_horizon,0.7,1004,3.6375345112830395,4.0978814267483274,5.670054936623068,-2.032520425340029,-1.572173509874741,0,0
fixed_horizon,0.7,1005,7.744431833317985,6.123244276795922,6.423330169573384,1.3211016637446011,-0.3000858927774619,1,0
fixed_horizon,0.7,1006,4.145324020254237,4.145324020179518,2.6577714626836864,1.4875525575705506,1.4875525574958317,1,1
fixed_horizon,0.7,1007,1.8742682563558528,1.9908734755561575,1.791033764386358,0.08323449196949473,0.19983971116979937,1,1
fixed_horizon,0.7,1008,4.979267899042742,4.97930352164254,4.694973378853241,0.2842945201895004,0.28433014278929836,1,1
fixed_horizon,0.7,1009,3.4847278106538506,3.4847278106537316,1.3892935109525197,2.095434299701331,2.095434299701212,1,1
fixed_horizon,0.7,1010,2.7422040998089043,2.742204099808958,2.6257321824730298,0.11647191733587459,0.11647191733592832,1,1
fixed_horizon,0.7,1011,2.321774877607324,2.3217748776069573,2.245739009487047,0.07603586812027707,0.07603586811991025,1,1
fixed_horizon,0.7,1012,3.144026655315691,3.1440266553158294,3.227389650326241,-0.08336299501055011,-0.08336299501041156,0,0
fixed_horizon,0.7,1013,2.840796721502218,2.840796747797674,3.060139135917576,-0.21934241441535773,-0.2193423881199017,0,0
fixed_horizon,0.7,1014,8.905629102605102,4.468336292259619,4.192531817863086,4.713097284742016,0.27580447439653266,1,1
fixed_horizon,0.7,1015,3.0762673993889074,3.0762673993890166,3.066217578587075,0.010049820801832254,0.0100498208019415,1,1
fixed_horizon,0.7,1016,1.7888461484223932,1.9826332456832094,1.6536476786220697,0.13519846980032346,0.3289855670611397,1,1
fixed_horizon,0.7,1017,1.6864421804093768,1.718613005006302,1.6427788315165122,0.043663348892864606,0.07583417348978982,1,1
fixed_horizon,0.7,1018,2.363664147619004,2.3636641476122904,2.195001412020542,0.168662735598462,0.16866273559174827,1,1
fixed_horizon,0.7,1019,5.601098060697063,5.648954164116758,5.39185708231418,0.20924097838288258,0.25709708180257795,1,1
fixed_horizon,0.7,1020,2.702727251761931,2.7027272517620804,3.5959199972866407,-0.8931927455247095,-0.8931927455245603,0,0
fixed_horizon,0.7,1021,3.2116757171747694,3.2116757171748502,3.1756875055591136,0.035988211615655796,0.03598821161573662,1,1
fixed_horizon,0.7,1022,1.8532096575343893,1.892505746499011,1.810818654803541,0.04239100273084828,0.08168709169546995,1,1
fixed_horizon,0.7,1023,2.745642927936657,2.7456434165893655,2.760132998070788,-0.014490070134130839,-0.01448958148142232,0,0
fixed_horizon,0.7,1024,3.845256596497127,3.2664522291403992,3.1310509161131024,0.7142056803840244,0.13540131302729685,1,1
fixed_horizon,0.7,1025,2.209966217807478,2.209966217808573,2.005407596190572,0.20455862161690597,0.2045586216180011,1,1
fixed_horizon,0.7,1026,2.8073267652365845,2.8073267652365628,2.8850384051142894,-0.07771163987770491,-0.07771163987772667,0,0
fixed_horizon,0.7,1027,3.5577991345333504,3.5577991345333917,3.1117965944792725,0.4460025400540779,0.4460025400541192,1,1
fixed_horizon,0.7,1028,2.8610256447819546,2.8618873802728104,2.7132065846824607,0.14781906009949397,0.14868079559034975,1,1
fixed_horizon,0.7,1029,4.282745549926197,4.282745549926138,4.283685876868081,-0.0009403269418841731,-0.000940326941943681,0,0
fixed_horizon,0.7,1030,21.231016985824137,4.608045093540186,2.683717148335204,18.547299837488932,1.9243279452049822,1,1
fixed_horizon,0.7,1031,2.9005246160035476,2.9005246160037017,2.946674022945546,-0.04614940694199854,-0.04614940694184444,0,0
fixed_horizon,0.7,1032,2.1056413653304515,2.1958129181365216,2.053957612031053,0.05168375329939856,0.1418553061054686,1,1
fixed_horizon,0.7,1033,3.927168867651465,3.9271688676515755,3.141012129272891,0.7861567383785739,0.7861567383786845,1,1
fixed_horizon,0.7,1034,5.339350954886895,5.339350954886899,5.801996308383641,-0.46264535349674585,-0.4626453534967423,0,0
fixed_horizon,0.7,1035,3.5220463072719665,3.522046307272356,2.2364587125166833,1.2855875947552833,1.2855875947556727,1,1
fixed_horizon,0.7,1036,10.166878614230447,10.16687861414941,5.410334986927469,4.756543627302977,4.75654362722194,1,1
fixed_horizon,0.7,1037,4.348577624961796,4.348577843039053,4.361195002607678,-0.012617377645882222,-0.012617159568624636,0,0
fixed_horizon,0.7,1038,2.550531748048966,2.550531747980853,2.6321104127653845,-0.08157866471641828,-0.08157866478453135,0,0
fixed_horizon,0.7,1039,4.515816372411468,4.515816372411043,3.5836009807814664,0.9322153916300016,0.932215391629577,1,1
fixed_horizon,0.7,1040,2.502840141067666,2.50284014106764,3.6470837957443756,-1.1442436546767096,-1.1442436546767354,0,0
fixed_horizon,0.7,1041,2.4710217082163464,2.5488440537088817,2.508590206907742,-0.03756849869139556,0.04025384680113975,0,1
fixed_horizon,0.7,1042,2.547820897033724,2.8511693991559075,2.227722584144718,0.32009831288900603,0.6234468150111896,1,1
fixed_horizon,0.7,1043,9.378789157735161,3.385251996440103,7.216929339820473,2.1618598179146886,-3.8316773433803695,1,0
fixed_horizon,0.7,1044,12.757064804853425,12.757064804848277,10.562540569758921,2.1945242350945033,2.1945242350893555,1,1
fixed_horizon,0.7,1045,1.6948513871079371,1.6948513872077553,1.9534800928867342,-0.25862870577879704,-0.2586287056789789,0,0
fixed_horizon,0.7,1046,2.806054550652703,3.138280621146413,2.2766327937967197,0.5294217568559834,0.8616478273496933,1,1
fixed_horizon,0.7,1047,3.6842177339803066,3.6842177339804674,1.9967635227753902,1.6874542112049165,1.6874542112050772,1,1
fixed_horizon,0.7,1048,1.8144590391875977,1.814459039186982,1.3988965794741322,0.4155624597134655,0.4155624597128498,1,1
fixed_horizon,0.7,1049,2.953835082199851,2.953835082200012,2.8753941958664875,0.07844088633336366,0.07844088633352442,1,1
fixed_horizon,0.7,1050,2.8704326014382713,2.8704326014419976,1.418557966297599,1.4518746351406724,1.4518746351443987,1,1
fixed_horizon,0.7,1051,3.15324808734202,3.1532480873420186,0.9803308548542868,2.172917232487733,2.1729172324877317,1,1
fixed_horizon,0.7,1052,2.9200023714959618,2.920002371495951,0.9793147197695861,1.9406876517263756,1.940687651726365,1,1
fixed_horizon,0.7,1053,1.7244458310235242,1.7673612789718995,1.677669385733217,0.04677644529030722,0.08969189323868254,1,1
fixed_horizon,0.7,1054,2.706424245830096,2.706424245837277,2.5938330654502617,0.11259118037983429,0.11259118038701521,1,1
fixed_horizon,0.7,1055,1.9509184599738487,2.107359728138079,1.8451978840957572,0.10572057587809147,0.2621618440423217,1,1
fixed_horizon,0.7,1056,3.331347313122597,3.331347313121343,1.4031186234106259,1.928228689711971,1.9282286897107173,1,1
fixed_horizon,0.7,1057,2.8875356979103186,2.88753569791032,2.9533725993339486,-0.06583690142362997,-0.06583690142362864,0,0
fixed_horizon,0.7,1058,2.103268230224197,2.103268230224324,2.7257083322402265,-0.6224401020160295,-0.6224401020159025,0,0
fixed_horizon,0.7,1059,2.704958098511301,2.704958098511189,0.8545449807388352,1.8504131177724656,1.8504131177723537,1,1
fixed_horizon,0.7,1060,5.037130251630662,5.037130367040729,4.98076960100383,0.056360650626832154,0.056360766036898546,1,1
fixed_horizon,0.7,1061,1.2311828280857713,1.2311828280878834,2.4759361484174898,-1.2447533203317185,-1.2447533203296064,0,0
fixed_horizon,0.7,1062,5.170265484600707,5.1702654846006455,5.7212775600801615,-0.5510120754794547,-0.551012075479516,0,0
fixed_horizon,0.7,1063,2.9754359854603853,2.975435985460377,0.8318854902975124,2.1435504951628728,2.1435504951628648,1,1
fixed_horizon,0.7,1064,4.848508729066379,4.848508729066591,5.515253229154119,-0.6667445000877406,-0.6667445000875283,0,0
fixed_horizon,0.7,1065,4.662032629236815,4.6620326292376575,5.385748626582758,-0.723715997345943,-0.7237159973451002,0,0
fixed_horizon,0.7,1066,6.584218217263813,6.584218363698781,6.397473729265014,0.18674448799879872,0.18674463443376688,1,1
fixed_horizon,0.7,1067,1.766405608101287,1.7655097784066405,1.7193001002416135,0.0471055078596736,0.04620967816502697,1,1
fixed_horizon,0.7,1068,4.062668954506949,4.062668954507517,3.8888555379160255,0.17381341659092397,0.17381341659149152,1,1
fixed_horizon,0.7,1069,7.061438808014445,7.061438808127532,1.80891910236019,5.2525197056542545,5.252519705767342,1,1
fixed_horizon,0.7,1070,2.406048134001311,2.4060481340013893,2.3244820975471625,0.08156603645414862,0.08156603645422678,1,1
fixed_horizon,0.7,1071,5.600547670242269,5.600547670243604,5.346639610137254,0.2539080601050152,0.25390806010635014,1,1
fixed_horizon,0.7,1072,4.290271880942579,4.351163309487414,4.60088314249747,-0.31061126155489127,-0.2497198330100563,0,0
fixed_horizon,0.7,1073,3.5186936182763606,3.518693618276476,3.5938122548141584,-0.07511863653779782,-0.07511863653768236,0,0
fixed_horizon,0.7,1074,2.268968821294387,2.27025398366827,2.253083556170423,0.0158852651239636,0.017170427497846585,1,1
fixed_horizon,0.7,1075,2.1698152986725905,2.5008266860479775,1.966412054494727,0.20340324417786348,0.5344146315532505,1,1
fixed_horizon,0.7,1076,5.169172878257327,5.169172878260367,5.096048684072644,0.07312419418468252,0.07312419418772276,1,1
fixed_horizon,0.7,1077,1.6125325392232597,1.6057192483515803,1.5574232096683922,0.05510932955486747,0.0482960386831881,1,1
fixed_horizon,0.7,1078,7.35829341349091,7.358293413490701,7.08654634928663,0.27174706420427963,0.2717470642040709,1,1
fixed_horizon,0.7,1079,5.013161790974245,4.991201551860142,4.970630447574815,0.0425313433994301,0.02057110428532649,1,1
fixed_horizon,0.7,1080,1.930286131102484,2.084232077882624,1.8248220227135847,0.10546410838889919,0.25941005516903926,1,1
fixed_horizon,0.7,1081,5.681847114007427,5.681847114002985,5.303700222545562,0.3781468914618653,0.37814689145742353,1,1
fixed_horizon,0.7,1082,5.142147583518812,5.1421475835188915,5.770592885867276,-0.6284453023484637,-0.6284453023483847,0,0
fixed_horizon,0.7,1083,3.5252504062594023,3.525250406259453,1.4420792945939598,2.0831711116654423,2.083171111665493,1,1
fixed_horizon,0.7,1084,3.454387148782439,3.4543871487815747,1.6667077505674985,1.7876793982149404,1.7876793982140762,1,1
fixed_horizon,0.7,1085,5.702764085275295,5.297597826368867,5.279740610825205,0.4230234744500905,0.017857215543662264,1,1
fixed_horizon,0.7,1086,3.941700053504574,3.9417000535041176,3.9120346824833914,0.029665371021182718,0.029665371020726194,1,1
fixed_horizon,0.7,1087,2.302017113819639,2.303143163567066,2.2879736069282384,0.014043506891400437,0.015169556638827686,1,1
fixed_horizon,0.7,1088,2.35471902027919,2.665088066403172,2.2819991772253787,0.0727198430538114,0.3830888891777935,1,1
fixed_horizon,0.7,1089,3.480244468663236,3.4802444686623732,3.4105425787542143,0.06970188990902182,0.06970188990815895,1,1
fixed_horizon,0.7,1090,2.5343430761592427,2.551654918775968,2.5538779906066544,-0.019534914447411733,-0.002223071830686596,0,0
fixed_horizon,0.7,1091,5.080548065670718,5.080548082974865,4.575069522858642,0.5054785428120763,0.5054785601162228,1,1
fixed_horizon,0.7,1092,2.215028949880093,2.1852495828392797,1.9801079111244217,0.23492103875567127,0.20514167171485798,1,1
fixed_horizon,0.7,1093,5.203342030844038,5.203342030839988,5.145022603910702,0.058319426933335805,0.05831942692928571,1,1
fixed_horizon,0.7,1094,3.697947533617351,3.6979475336176226,1.9054624445037776,1.7924850891135733,1.792485089113845,1,1
fixed_horizon,0.7,1095,3.079559691951735,3.079559691950691,1.4561509466925684,1.6234087452591668,1.6234087452581227,1,1
fixed_horizon,0.7,1096,13.91265885635523,13.912658856354124,10.41047886482987,3.5021799915253613,3.5021799915242546,1,1
fixed_horizon,0.7,1097,2.1219305978378356,2.166926609146331,1.9934165977081693,0.1285140001296663,0.17351001143816158,1,1
fixed_horizon,0.7,1098,3.9717930006266506,3.9717930006268443,3.678378903839265,0.2934140967873855,0.2934140967875791,1,1
fixed_horizon,0.7,1099,4.389796395051003,4.389796395051026,4.366325229199011,0.02347116585199238,0.023471165852015474,1,1
fixed_horizon,0.7,1100,12.142211672197808,3.7973043590363695,9.70234213094545,2.4398695412523583,-5.905037771909081,1,0
fixed_horizon,0.7,1101,4.053056353517307,4.053056353517197,3.2189549407924054,0.8341014127249013,0.8341014127247912,1,1
fixed_horizon,0.7,1102,4.997439867888186,4.9974398679829655,3.4688435128521076,1.5285963550360786,1.528596355130858,1,1
fixed_horizon,0.7,1103,3.107289483911799,3.1072894839118836,3.049201498555711,0.058087985356087835,0.058087985356172656,1,1
fixed_horizon,0.7,1104,7.8293559744159875,3.738114379409558,3.4311096092441407,4.398246365171847,0.3070047701654173,1,1
fixed_horizon,0.7,1105,5.875628750362739,5.875628750376176,6.125566973998391,-0.24993822363565243,-0.24993822362221518,0,0
fixed_horizon,0.7,1106,4.580653808302649,4.580664699369487,4.675076587346583,-0.09442277904393404,-0.09441188797709543,0,0
fixed_horizon,0.7,1107,1.9877659084515398,1.988565149211862,1.948105581064302,0.03966032738723779,0.04045956814755991,1,1
fixed_horizon,0.7,1108,2.7463439802435725,2.74634398024354,0.6793141075244186,2.067029872719154,2.0670298727191216,1,1
fixed_horizon,0.7,1109,2.0375983321137645,2.0375983321138897,2.7220309994118015,-0.684432667298037,-0.6844326672979117,0,0
fixed_horizon,0.7,1110,4.708933169180029,4.708933169179134,3.224120476451232,1.4848126927287972,1.484812692727902,1,1
fixed_horizon,0.7,1111,4.509870222910489,4.50987022291049,4.501502514863123,0.008367708047365419,0.008367708047367195,1,1
fixed_horizon,0.7,1112,3.2189312665782537,3.2189312665782537,0.999413197096477,2.2195180694817767,2.2195180694817767,1,1
fixed_horizon,0.7,1113,3.320844147727938,3.3208441477272324,1.7237163749260447,1.5971277728018933,1.5971277728011877,1,1
fixed_horizon,0.7,1114,4.661998311231102,4.661998311230271,5.692861722734254,-1.0308634115031525,-1.030863411503983,0,0
fixed_horizon,0.7,1115,3.6571868367647578,3.657186836765041,3.589785092491284,0.06740174427347378,0.06740174427375711,1,1
fixed_horizon,0.7,1116,1.8605662714038897,1.9810913340961498,1.7732562135324783,0.08731005787141144,0.20783512056367148,1,1
fixed_horizon,0.7,1117,3.206494877805616,3.2424505201814315,2.42080440952766,0.7856904682779557,0.8216461106537714,1,1
fixed_horizon,0.7,1118,3.9876449304938224,3.987644930493871,4.051143208506607,-0.06349827801278485,-0.06349827801273644,0,0
fixed_horizon,0.7,1119,1.8220056875900956,1.822005687589516,2.572608171266223,-0.7506024836761276,-0.7506024836767071,0,0
fixed_horizon,0.7,1120,1.940959201038936,1.9409592010359236,1.592143060777454,0.348816140261482,0.3488161402584695,1,1
fixed_horizon,0.7,1121,6.016248605730936,6.016248605730799,6.082701703819533,-0.0664530980885969,-0.06645309808873368,0,0
fixed_horizon,0.7,1122,2.75923325324309,2.7592332532431447,0.9293451138160734,1.8298881394270166,1.8298881394270712,1,1
fixed_horizon,0.7,1123,2.504422647148779,2.5044226471488336,1.074191477902014,1.4302311692467649,1.4302311692468195,1,1
fixed_horizon,0.7,1124,8.449382120824623,8.449382120835557,7.2059419253492205,1.2434401954754026,1.243440195486336,1,1
fixed_horizon,0.7,1125,3.065214247584028,3.06521424759327,3.0661285292189877,-0.0009142816349596572,-0.0009142816257177167,0,0
fixed_horizon,0.7,1126,3.216764647642454,3.21676464764243,1.2693194883630565,1.9474451592793973,1.9474451592793733,1,1
fixed_horizon,0.7,1127,1.672461177993606,1.6693227499320002,1.6198471568574762,0.052614021136129896,0.049475593074524093,1,1
fixed_horizon,0.7,1128,2.448604382189655,2.4486043821898664,2.4748499742951395,-0.026245592105484494,-0.026245592105273108,0,0
fixed_horizon,0.7,1129,2.3116080989484438,2.3563825818649793,2.2919114945066394,0.019696604441804322,0.06447108735833984,1,1
fixed_horizon,0.7,1130,5.744804769040225,5.744804489972361,5.6301906714724685,0.11461409756775609,0.11461381849989216,1,1
fixed_horizon,0.7,1131,2.3376813436092836,2.415451582551121,2.317788034858982,0.019893308750301486,0.09766354769213903,1,1
fixed_horizon,0.7,1132,4.932547937141525,5.32576135016633,4.931414145328555,0.0011337918129701308,0.39434720483777497,1,1
fixed_horizon,0.7,1133,2.3075987956270008,2.3847568373239656,2.284086509442109,0.023512286184891984,0.10067032788185681,1,1
fixed_horizon,0.7,1134,4.319861885604917,4.319861885604912,4.29511607828701,0.024745807317906987,0.024745807317901658,1,1
fixed_horizon,0.7,1135,2.4193813078919812,2.4193813078920057,2.877945072480343,-0.4585637645883618,-0.45856376458833736,0,0
fixed_horizon,0.7,1136,5.353039161665596,5.3530391616654365,5.583430336826173,-0.23039117516057672,-0.2303911751607366,0,0
fixed_horizon,0.7,1137,2.427209847446987,2.5251711565829695,2.1681991510957546,0.25901069635123264,0.35697200548721497,1,1
fixed_horizon,0.7,1138,3.453716206019164,3.4537162060194055,3.40171012986729,0.05200607615187414,0.05200607615211572,1,1
fixed_horizon,0.7,1139,1.844869498482418,1.843944905119191,1.789642377577903,0.0552271209045152,0.05430252754128806,1,1
fixed_horizon,0.7,1140,3.4050761380919776,3.4050761380905374,1.6588740953151597,1.746202042776818,1.7462020427753777,1,1
fixed_horizon,0.7,1141,2.825902645332352,2.8259026453327576,2.7320129784027096,0.09388966692964251,0.09388966693004797,1,1
fixed_horizon,0.7,1142,3.2045738349804838,3.2045738349804878,1.1239864724394149,2.0805873625410687,2.080587362541073,1,1
fixed_horizon,0.7,1143,2.9174224398319804,2.9173795830818245,2.9320753115607774,-0.014652871728797034,-0.01469572847895284,0,0
fixed_horizon,0.7,1144,3.90609411681367,3.9060941167872976,1.6839117774658803,2.2221823393477895,2.2221823393214173,1,1
fixed_horizon,0.7,1145,3.3165066361553612,3.3165066361555238,3.2745357699589945,0.041970866196366696,0.04197086619652923,1,1
fixed_horizon,0.7,1146,2.822103665774794,2.909595618360156,2.6544869327100247,0.16761673306476954,0.25510868565013123,1,1
fixed_horizon,0.7,1147,159.92117761248605,4.388534390604383,5.38261828391661,154.53855932856945,-0.9940838933122267,1,0
fixed_horizon,0.7,1148,5.549318841713232,5.549318841714559,5.91517759267381,-0.3658587509605784,-0.36585875095925147,0,0
fixed_horizon,0.7,1149,5.83966152521069,5.839661525209986,5.088719457974075,0.7509420672366147,0.7509420672359113,1,1
fixed_horizon,0.7,1150,3.259343728545636,3.2593437285443008,1.54996066110647,1.7093830674391661,1.7093830674378307,1,1
fixed_horizon,0.7,1151,1.808450008364559,1.8348861220281014,1.7693224219165218,0.039127586448037155,0.06556370011157964,1,1
fixed_horizon,0.7,1152,3.17117681014178,3.171176810141816,3.10651007180767,0.06466673833410974,0.06466673833414571,1,1
fixed_horizon,0.7,1153,1.1266201917309893,1.1266201917747998,1.6395242296533963,-0.512904037922407,-0.5129040378785965,0,0
fixed_horizon,0.7,1154,4.716558449552144,4.716558449551266,3.1960179740790164,1.5205404754731275,1.5205404754722491,1,1
fixed_horizon,0.7,1155,5.491471803739966,5.491471803739905,5.991282455829129,-0.4998106520891632,-0.4998106520892245,0,0
fixed_horizon,0.7,1156,4.022625112785839,4.022625112805422,2.1748056262827014,1.8478194865031377,1.8478194865227202,1,1
fixed_horizon,0.7,1157,1.914178334018069,1.9141783340205814,2.396852667204612,-0.48267433318654307,-0.48267433318403064,0,0
fixed_horizon,0.7,1158,3.1527718364713553,3.1527718364713824,1.1067675853630776,2.0460042511082777,2.0460042511083048,1,1
fixed_horizon,0.7,1159,4.8817435929137325,4.9547404445935905,4.788670334024797,0.09307325888893558,0.16607011056879362,1,1
fixed_horizon,0.7,1160,1.659335221281826,1.659335221282016,2.8895747974939554,-1.2302395762121294,-1.2302395762119394,0,0
fixed_horizon,0.7,1161,1.9742002707000792,2.247290442673913,1.7867659801006435,0.18743429059943573,0.4605244625732696,1,1
fixed_horizon,0.7,1162,5.077963008836216,5.077963008845897,5.022593816275345,0.05536919256087103,0.05536919257055217,1,1
fixed_horizon,0.7,1163,2.1083611069103254,2.1083611069142654,2.448095677385224,-0.3397345704748984,-0.33973457047095845,0,0
fixed_horizon,0.7,1164,2.8792409764122726,2.879240976412479,1.281815284573781,1.5974256918384917,1.5974256918386982,1,1
fixed_horizon,0.7,1165,2.6795095902475543,2.679509590249574,2.563009178249829,0.1165004119977251,0.11650041199974481,1,1
fixed_horizon,0.7,1166,1.7087112703166678,1.7385885643359449,1.6658649421627876,0.04284632815388023,0.07272362217315731,1,1
fixed_horizon,0.7,1167,1.9239221282136139,1.923922128211983,1.6018757123370584,0.32204641587655547,0.32204641587492455,1,1
fixed_horizon,0.7,1168,2.5297875723136043,2.6343767514594836,2.5665193349650726,-0.03673176265146827,0.06785741649441102,0,1
fixed_horizon,0.7,1169,5.799534428633393,5.7995344502563215,5.486049570319013,0.31348485831438033,0.31348487993730867,1,1
fixed_horizon,0.7,1170,3.633150096465376,3.6331500964655126,3.785425304680897,-0.1522752082155212,-0.15227520821538443,0,0
fixed_horizon,0.7,1171,1.941234030396443,1.9412340303965485,2.7075666610956857,-0.7663326306992426,-0.7663326306991372,0,0
fixed_horizon,0.7,1172,5.715520064518223,5.715520064528324,6.0277008664510685,-0.31218080193284514,-0.3121808019227448,0,0
fixed_horizon,0.7,1173,3.6989646486493233,3.6989646486493184,3.6333999109091115,0.06556473774021176,0.06556473774020688,1,1
fixed_horizon,0.7,1174,3.6326060215834426,3.6326060215840577,1.7898846519273108,1.8427213696561318,1.8427213696567468,1,1
fixed_horizon,0.7,1175,2.413178475224812,2.4131784752252408,2.6173221276693384,-0.20414365244452615,-0.2041436524440976,0,0
fixed_horizon,0.7,1176,3.394237194841286,3.3942371948412715,1.332174776859211,2.0620624179820752,2.0620624179820606,1,1
fixed_horizon,0.7,1177,5.410592748568162,5.410592748568182,5.2852198964941515,0.12537285207401094,0.12537285207403048,1,1
fixed_horizon,0.7,1178,1.6779691252238667,1.8114906935707225,1.5820092349794104,0.09595989024445628,0.22948145859131208,1,1
fixed_horizon,0.7,1179,6.730447763402244,3.27699446047498,5.1701376007384034,1.560310162663841,-1.8931431402634233,1,0
fixed_horizon,0.7,1180,1.7017243981439265,1.7688850801122284,1.6443559329191344,0.05736846522479211,0.12452914719309405,1,1
fixed_horizon,0.7,1181,4.6031354893151635,4.605283463397767,4.88790104300702,-0.28476555369185697,-0.28261757960925316,0,0
fixed_horizon,0.7,1182,7.560541542600708,3.602815475957687,5.111858109917083,2.448683432683625,-1.509042633959396,1,0
fixed_horizon,0.7,1183,4.021023569896137,4.021023569895927,3.1691744414211547,0.8518491284749823,0.8518491284747727,1,1
fixed_horizon,0.7,1184,3.733303573339179,3.7333035733393007,3.8587840371769047,-0.1254804638377256,-0.12548046383760392,0,0
fixed_horizon,0.7,1185,3.100623560788443,3.100623560788431,3.093020474307679,0.00760308648076391,0.007603086480751919,1,1
fixed_horizon,0.7,1186,2.0267320645340714,2.034979725330144,1.9814358104559642,0.04529625407810722,0.05354391487417964,1,1
fixed_horizon,0.7,1187,4.282951854546858,4.282951854546438,3.6673179224275545,0.6156339321193034,0.6156339321188833,1,1
fixed_horizon,0.7,1188,4.300514832744487,4.300514832744539,4.2784864491575,0.022028383586987665,0.02202838358703918,1,1
fixed_horizon,0.7,1189,2.490147694157758,2.4901476940424523,2.7516287060507674,-0.26148101189300954,-0.2614810120083151,0,0
fixed_horizon,0.7,1190,2.4947762032689926,2.4973666334700115,2.1397955084491573,0.3549806948198353,0.3575711250208542,1,1
fixed_horizon,0.7,1191,18.893366897768498,18.893366897746475,12.578752968462553,6.314613929305946,6.314613929283922,1,1
fixed_horizon,0.7,1192,4.447545357605984,4.447545357605873,3.1296377174181993,1.3179076401877845,1.3179076401876735,1,1
fixed_horizon,0.7,1193,3.126739094794774,3.1267390947947384,1.2217006275043554,1.9050384672904186,1.905038467290383,1,1
fixed_horizon,0.7,1194,5.666770689582465,5.666770689582357,5.744097925852016,-0.07732723626955096,-0.07732723626965932,0,0
fixed_horizon,0.7,1195,3.099136436059607,2.8403888888115465,2.381863008534859,0.7172734275247481,0.4585258802766874,1,1
fixed_horizon,0.7,1196,7.818555484343251,4.347921442716932,6.124386252227749,1.6941692321155015,-1.7764648095108173,1,0
fixed_horizon,0.7,1197,4.1019600176200814,4.101960017621177,2.1099695535721135,1.991990464047968,1.991990464049063,1,1
fixed_horizon,0.7,1198,2.508480343593415,2.508480343591456,2.7535765334474784,-0.24509618985406334,-0.24509618985602222,0,0
fixed_horizon,0.7,1199,2.873659046890132,2.873654908952476,3.2045029854531353,-0.3308439385630031,-0.33084807650065917,0,0
fixed_horizon,0.7,1200,1.7813413910330789,1.8222119898586,1.737165656660606,0.04417573437247291,0.08504633319799404,1,1
